,volume,value,sojinrate,high,covolume,l_change,o_diff,marketcap,low,h_sign,chdegree,shcode,o_change,l_diff,diff,date,open,sign,h_diff,h_change,ppvolume,l_sign,changerate,fpvolume,o_sign,change,close,diff_vol
478,18071,105,6.46,5830,0,-30,-0.52,161723,5770,2,139.20,000020,-30,-0.52,-0.17,20130923,5770,5,0.52,30,1720,5,0.06,-1730,5,10,5790,-13.33
479,20850,120,6.46,5820,0,-60,-0.52,162003,5720,2,54.14,000020,-30,-1.04,0.35,20130917,5750,2,0.69,40,-2180,5,0.07,2180,5,20,5800,-46.16
480,38724,223,6.46,5820,0,-90,0.00,161444,5710,2,18.14,000020,0,-1.55,-0.34,20130916,5800,5,0.34,20,810,5,0.14,-910,3,20,5780,17.13
481,33062,191,6.46,5850,-1140,-70,0.17,162003,5740,2,51.63,000020,10,-1.20,-0.17,20130913,5820,5,0.69,40,2890,5,0.12,-1600,2,10,5800,-48.19
482,63810,374,6.47,5920,-19960,-40,-0.34,162282,5790,2,80.71,000020,-20,-0.69,-0.34,20130912,5810,5,1.54,90,13770,5,0.23,6190,5,20,5810,50.15
483,42497,246,6.44,5840,0,-70,0.00,162840,5730,2,108.95,000020,0,-1.21,0.52,20130911,5800,2,0.69,40,-3740,5,0.15,7060,3,30,5830,-55.95
484,96472,555,6.42,5810,0,-130,-0.34,162003,5670,2,59.67,000020,-20,-2.24,0.00,20130910,5780,3,0.17,10,36490,5,0.35,-36180,5,0,5800,71.41
485,56280,326,6.55,5840,5300,-20,1.04,162003,5730,2,84.12,000020,60,-0.35,0.87,20130909,5810,2,1.57,90,-8240,5,0.20,4220,2,50,5800,-56.89
486,130552,752,6.53,5820,110,0,0.00,160606,5650,2,96.44,000020,0,0.00,1.77,20130906,5650,2,3.01,170,-14740,3,0.47,13670,3,100,5750,-67.00
487,395557,2272,6.48,6050,9430,-410,0.00,157813,5600,2,27.50,000020,0,-6.82,-5.99,20130905,6010,5,0.67,40,101500,5,1.42,-112160,3,360,5650,652.73
488,52550,316,6.88,6110,0,-130,-0.33,167868,5950,2,23.93,000020,-20,-2.14,-1.15,20130904,6060,5,0.49,30,2840,5,0.19,-2840,5,70,6010,4.39
489,50340,305,6.90,6150,-10,-110,0.00,169823,6020,2,23.27,000020,0,-1.79,-0.82,20130903,6130,5,0.33,20,14180,5,0.18,-10970,3,50,6080,9.72
490,45879,281,6.93,6200,-9,-150,-1.13,171220,6060,5,24.00,000020,-70,-2.42,-1.29,20130902,6140,5,-0.16,-10,15219,5,0.16,-10790,5,80,6130,37.36
491,33400,206,6.97,6240,0,-50,0.00,173454,6120,2,102.32,000020,0,-0.81,0.65,20130830,6170,2,1.13,70,5630,5,0.12,-5630,3,40,6210,-44.89
492,60603,372,6.99,6200,0,-40,0.33,172337,6060,2,87.12,000020,20,-0.66,1.15,20130829,6120,2,1.64,100,19740,5,0.22,-19740,2,70,6170,94.55
493,31151,189,7.06,6130,0,-120,-0.16,170382,5980,2,58.48,000020,-10,-1.97,0.00,20130828,6090,3,0.49,30,6370,5,0.11,-6370,5,0,6100,-22.24
494,40060,243,7.09,6160,0,-120,0.00,170382,5980,2,77.52,000020,0,-1.97,0.00,20130827,6100,3,0.98,60,1230,5,0.14,-3920,3,0,6100,127.32
495,17623,108,7.10,6180,0,-50,0.33,170382,6070,2,64.64,000020,20,-0.82,-0.33,20130826,6140,5,0.98,60,3710,5,0.06,-3060,2,20,6100,-78.98
496,83828,512,7.11,6220,0,-100,0.33,170941,6020,2,37.97,000020,20,-1.63,0.00,20130823,6140,3,1.63,100,27620,5,0.30,-23620,2,0,6120,-30.04
497,119820,738,7.20,6300,0,-270,-1.25,170941,6110,5,25.43,000020,-80,-4.23,-4.08,20130822,6300,5,-1.25,-80,21530,5,0.43,-1580,5,260,6120,80.70
498,66310,420,7.20,6590,0,-180,0.00,178203,6230,2,58.40,000020,0,-2.81,-0.47,20130821,6410,5,2.81,180,21920,5,0.24,-24290,3,30,6380,-37.87
499,106730,690,7.29,6590,3000,-220,-0.15,179041,6360,2,52.49,000020,-10,-3.34,-2.58,20130820,6570,5,0.15,10,2810,5,0.38,-6960,5,170,6410,23.37
500,86513,570,7.31,6730,2940,-170,0.15,183789,6550,2,26.45,000020,10,-2.53,-2.08,20130819,6730,5,0.15,10,17740,5,0.31,-27060,2,140,6580,70.44
501,50760,337,7.41,6720,2950,-140,-1.34,187699,6570,2,82.30,000020,-90,-2.09,0.15,20130816,6620,2,0.15,10,-700,5,0.18,-5950,5,10,6720,-11.35
502,57257,380,7.43,6720,0,-30,-0.31,187420,6500,2,210.66,000020,-20,-0.46,2.76,20130814,6510,2,2.91,190,-4280,5,0.20,4230,5,180,6710,27.56
503,44888,293,7.42,6640,3020,-110,-0.45,182392,6490,2,27.60,000020,-30,-1.67,-1.06,20130813,6570,5,0.61,40,3480,5,0.16,-5920,5,70,6530,-34.31
504,68330,453,7.44,6750,-10,-160,0.15,184348,6540,2,37.87,000020,10,-2.39,-1.49,20130812,6710,5,0.75,50,4980,5,0.24,-5000,2,100,6600,1.50
505,67320,448,7.46,6730,5600,-130,0.00,187141,6570,2,96.67,000020,0,-1.94,0.00,20130809,6700,3,0.45,30,-2650,5,0.24,-3230,3,0,6700,-65.80
506,196827,1329,7.47,6940,-20,-280,0.00,187141,6590,2,57.10,000020,0,-4.08,-2.47,20130808,6870,5,1.02,70,-1450,5,0.70,1150,3,170,6700,151.88
507,78143,537,7.46,6970,1470,-170,-0.29,191889,6800,3,27.86,000020,-20,-2.44,-1.43,20130807,6950,5,0.00,0,-8520,5,0.28,7050,5,100,6870,0.07
508,78090,545,7.44,7070,0,-120,0.28,194682,6910,2,77.05,000020,20,-1.71,-0.85,20130806,7050,5,0.57,40,6810,5,0.28,-6410,2,60,6970,-55.33
509,174804,1222,7.46,7080,7915,-100,-0.29,196358,6770,2,205.71,000020,-20,-1.46,2.33,20130805,6850,2,3.06,210,-2935,5,0.63,-4980,5,160,7030,110.47
510,83056,568,7.48,6950,0,-120,0.29,191889,6760,2,44.68,000020,20,-1.74,-0.15,20130802,6900,5,1.02,70,-520,5,0.30,120,2,10,6870,12.81
511,73625,512,7.48,7080,0,-120,1.14,192169,6880,2,54.27,000020,80,-1.71,-1.71,20130801,7080,5,1.14,80,-2410,5,0.26,450,2,120,6880,-23.32
512,96015,664,7.48,7080,2900,-110,0.00,195520,6830,2,96.06,000020,0,-1.59,0.86,20130731,6940,2,2.02,140,2350,5,0.34,-5250,3,60,7000,206.46
513,31330,218,7.50,7050,2860,-120,0.28,193844,6910,2,46.03,000020,20,-1.71,-1.28,20130730,7050,5,0.28,20,1630,5,0.11,-4490,2,90,6940,-42.84
514,54812,385,7.51,7120,0,-100,-0.57,196358,6940,2,176.32,000020,-40,-1.42,-0.14,20130729,7000,5,1.14,80,24410,5,0.20,-24410,5,10,7030,5.55
515,51931,368,7.60,7160,2440,-120,0.14,196638,7020,2,56.63,000020,10,-1.68,-1.40,20130726,7150,5,0.28,20,-2790,5,0.19,350,2,100,7040,-17.35
516,62833,443,7.60,7150,2830,-120,0.28,199431,6970,2,79.33,000020,20,-1.69,0.71,20130725,7110,2,0.85,60,-7070,5,0.22,4240,2,50,7140,101.50
517,31182,221,7.58,7120,2810,-50,0.00,198034,7050,2,96.78,000020,0,-0.70,-0.14,20130724,7100,5,0.28,20,-2570,5,0.11,-240,3,10,7090,-38.07
518,50347,357,7.58,7180,-1,-140,0.00,198313,7040,3,27.92,000020,0,-1.95,-1.11,20130723,7180,5,0.00,0,14481,5,0.18,-12480,3,80,7100,-59.64
519,124756,894,7.63,7230,2365,0,0.71,200548,7090,2,155.91,000020,50,0.00,1.27,20130722,7140,2,1.97,140,3845,3,0.45,-6220,2,90,7180,-29.05
520,175828,1250,7.65,7190,0,30,0.43,198034,6930,2,105.50,000020,30,0.43,2.75,20130719,6930,2,4.20,290,4910,2,0.63,-6110,2,190,7090,391.04
521,35807,246,7.67,6900,2895,-70,0.00,192727,6810,2,98.80,000020,0,-1.02,0.29,20130718,6880,2,0.29,20,-4925,5,0.13,530,3,20,6900,5.19
522,34040,232,7.67,6880,2919,-30,0.29,192169,6770,2,219.29,000020,20,-0.44,1.18,20130717,6820,2,1.18,80,-1509,5,0.12,-1410,2,80,6880,89.20
523,17992,122,7.68,6850,0,-60,0.44,189934,6760,2,69.78,000020,30,-0.88,-0.29,20130716,6850,5,0.44,30,870,5,0.06,-870,2,20,6800,-53.55
524,38731,265,7.68,6900,2890,-20,0.44,190493,6800,2,320.62,000020,30,-0.29,0.00,20130715,6850,3,1.17,80,-2850,5,0.14,-40,2,0,6820,7.70
525,35962,244,7.68,6870,2860,-60,0.00,190493,6770,2,21.70,000020,0,-0.88,-0.15,20130712,6830,5,0.59,40,-1650,5,0.13,-1210,3,10,6820,19.71
526,30041,205,7.68,6850,2850,-40,0.00,190772,6720,2,130.49,000020,0,-0.59,1.04,20130711,6760,2,1.33,90,410,5,0.11,-3260,3,70,6830,27.39
527,23581,160,7.69,6810,2870,-50,0.59,188817,6720,2,117.47,000020,40,-0.74,-0.15,20130710,6810,5,0.59,40,-870,5,0.08,-2000,2,10,6760,-12.49
528,26948,182,7.70,6890,0,-150,0.15,189096,6700,2,92.15,000020,10,-2.19,-1.17,20130709,6860,5,0.58,40,2850,5,0.10,-2850,2,80,6770,13.89
529,23662,161,7.71,6910,0,-150,0.15,191331,6740,2,71.46,000020,10,-2.18,-0.58,20130708,6900,5,0.29,20,1690,5,0.08,-1690,2,40,6850,-71.26
530,82334,563,7.72,6930,4070,-30,0.88,192448,6780,2,87.65,000020,60,-0.44,1.17,20130705,6870,2,1.76,120,4280,5,0.29,-8350,2,80,6890,33.59
531,61634,419,7.75,6890,0,-20,1.19,190213,6700,2,263.43,000020,80,-0.30,1.34,20130704,6800,2,2.53,170,-7280,5,0.22,7280,2,90,6810,-37.58
532,98736,671,7.72,6950,4090,-160,0.73,187699,6660,2,34.06,000020,50,-2.35,-1.47,20130703,6870,5,1.91,130,-326,5,0.35,-3104,2,100,6720,178.76
533,35420,241,7.73,6890,2850,-100,-1.17,190493,6760,2,43.64,000020,-80,-1.46,-0.58,20130702,6780,5,0.44,30,4240,5,0.13,-7090,5,40,6820,-68.29
534,111717,761,7.76,6900,5820,-30,-0.30,191610,6610,2,481.37,000020,-20,-0.45,3.31,20130701,6620,2,3.92,260,-2350,5,0.40,-4130,5,220,6860,329.00
535,26041,172,7.77,6660,11770,0,1.07,185465,6550,2,146.22,000020,70,0.00,1.37,20130628,6620,2,1.68,110,-13520,3,0.09,1680,2,90,6640,-37.25
536,41497,270,7.77,6560,2930,40,2.04,182951,6420,2,141.45,000020,130,0.63,2.66,20130627,6510,2,2.82,180,-9550,2,0.15,6620,2,170,6550,-16.32
537,49590,316,7.74,6450,2920,30,0.48,178203,6260,2,227.93,000020,30,0.48,2.41,20130626,6260,2,3.53,220,-570,2,0.18,-2350,2,150,6380,-61.87
538,130070,819,7.75,6610,9200,-380,-1.53,174013,6150,2,50.54,000020,-100,-5.82,-4.59,20130625,6430,5,1.23,80,2000,5,0.47,-11200,5,300,6230,295.95
539,32850,215,7.79,6620,3170,-10,1.69,182392,6500,2,49.20,000020,110,-0.15,0.31,20130624,6620,2,1.69,110,-2490,5,0.12,-780,2,20,6530,-68.57
540,104521,675,7.79,6620,2960,-270,-3.32,181834,6350,3,115.92,000020,-220,-4.08,-1.66,20130621,6400,5,0.00,0,-20870,5,0.37,6210,5,110,6510,-16.55
541,125249,843,7.77,6930,8580,-330,-0.72,184906,6620,5,28.00,000020,-50,-4.75,-4.75,20130620,6900,5,-0.29,-20,12040,5,0.45,-33960,5,330,6620,-22.47
542,161559,1107,7.89,7040,22530,-210,-0.43,194124,6760,2,73.75,000020,-30,-3.01,-0.29,20130619,6940,5,1.00,70,-50250,5,0.58,-5870,5,20,6950,165.53
543,60845,420,7.92,6990,8550,-170,-0.57,194682,6800,2,89.63,000020,-40,-2.44,0.00,20130618,6930,3,0.29,20,12780,5,0.22,-25190,5,0,6970,-3.45
544,63020,435,8.00,7100,7680,-190,0.00,194682,6810,2,92.03,000020,0,-2.71,-0.43,20130617,7000,5,1.43,100,-3460,5,0.23,-4220,3,30,6970,-25.83
545,84970,596,8.01,7100,11880,-90,0.00,195520,6900,2,144.87,000020,0,-1.29,0.14,20130614,6990,2,1.57,110,-8920,5,0.30,-2150,3,10,7000,-0.93
546,85770,595,8.02,7050,14530,-190,-0.43,195241,6850,2,132.96,000020,-30,-2.70,-0.71,20130613,7010,5,0.14,10,-4180,5,0.31,-12350,5,50,6990,20.22
547,71346,498,8.07,7050,26860,-80,0.00,196638,6830,2,249.01,000020,0,-1.16,1.88,20130612,6910,2,2.03,140,-27080,5,0.26,1720,3,130,7040,-13.76
548,82730,565,8.06,6940,3010,-110,0.15,193006,6700,2,220.52,000020,10,-1.62,1.47,20130611,6820,2,1.91,130,5490,5,0.30,-10000,2,100,6910,111.19
549,39174,265,8.09,6820,5060,-20,0.45,190213,6630,2,220.86,000020,30,-0.30,2.41,20130610,6680,2,2.56,170,-11010,5,0.14,-50,2,160,6810,-59.32
550,96301,633,8.10,6750,1960,-200,0.00,185744,6470,2,36.42,000020,0,-3.00,-0.30,20130607,6670,5,1.20,80,-8600,5,0.34,580,3,20,6650,88.71
551,51032,341,8.09,6830,0,-160,-0.44,186303,6620,2,50.84,000020,-30,-2.36,-1.62,20130605,6750,5,0.74,50,1830,5,0.18,-7950,5,110,6670,-63.41
552,139461,941,8.12,6970,0,-260,0.00,189375,6650,2,27.52,000020,0,-3.76,-1.88,20130604,6910,5,0.87,60,-6620,5,0.50,-3070,3,130,6780,117.83
553,64022,443,8.11,7060,0,-100,-0.72,193006,6830,2,116.43,000020,-50,-1.44,-0.29,20130603,6880,5,1.88,130,-4520,5,0.23,520,5,20,6910,-5.85
554,68003,474,8.11,7080,0,-150,0.00,193565,6900,2,61.74,000020,0,-2.13,-1.70,20130531,7050,5,0.43,30,9360,5,0.24,-9460,3,120,6930,-36.26
555,106690,748,8.15,7060,-12240,-80,-0.99,196917,6980,3,49.24,000020,-70,-1.13,-0.14,20130530,6990,5,0.00,0,28290,5,0.38,-13030,5,10,7050,-38.46
556,173360,1220,8.19,7150,-800,-160,0.14,197196,6900,2,57.58,000020,10,-2.27,0.00,20130529,7070,3,1.27,90,29950,5,0.62,-5650,2,0,7060,271.34
557,46685,329,8.21,7130,-10,-30,-0.14,197196,6990,2,122.05,000020,-10,-0.43,0.57,20130528,7010,2,1.57,110,1440,5,0.17,-1430,5,40,7060,-20.37
558,58630,410,8.22,7060,0,-100,-0.14,196079,6940,2,55.22,000020,-10,-1.42,-0.28,20130527,7030,5,0.28,20,19070,5,0.21,-12990,5,20,7020,-39.54
559,96979,671,8.27,7050,11920,-130,0.44,196638,6720,2,110.43,000020,30,-1.90,2.77,20130524,6880,2,2.92,200,-15000,5,0.35,-2740,2,190,7040,-43.14
560,170543,1185,8.27,7140,0,-270,0.14,191331,6830,2,18.08,000020,10,-3.80,-3.52,20130523,7110,5,0.56,40,-550,5,0.61,550,2,250,6850,15.65
561,147462,1047,8.27,7210,0,-140,0.28,198313,7050,2,39.73,000020,20,-1.95,-1.25,20130522,7210,5,0.28,20,8380,5,0.53,-8480,2,90,7100,-59.94
562,368140,2674,8.29,7410,0,-40,0.14,200827,7060,2,91.50,000020,10,-0.56,1.27,20130521,7110,2,4.37,310,62010,5,1.32,-33010,2,90,7190,290.40
563,94298,671,8.41,7250,80,-220,-0.41,198313,7030,3,49.87,000020,-30,-3.03,-2.07,20130520,7220,5,0.00,0,7550,5,0.34,-7780,5,150,7100,-75.55
564,385664,2797,8.44,7380,0,100,1.85,202503,7130,2,163.76,000020,130,1.42,3.13,20130516,7160,2,4.98,350,16420,2,1.38,-10920,2,220,7250,169.31
565,143205,997,8.47,7110,-10,30,0.59,196358,6790,2,118.00,000020,40,0.44,3.99,20130515,6800,2,5.18,350,-4070,2,0.51,4280,2,270,7030,-25.13
566,191259,1299,8.46,7020,-2070,-310,-0.14,188817,6610,2,54.80,000020,-10,-4.48,-2.31,20130514,6910,5,1.45,100,-1360,5,0.68,3430,5,160,6760,54.99
567,123400,862,8.45,7170,-1380,-240,0.14,193286,6850,2,34.30,000020,10,-3.39,-2.40,20130513,7100,5,1.13,80,10840,5,0.44,-5690,2,170,6920,-1.27
568,124982,888,8.47,7180,-1380,-180,-0.70,198034,6990,2,99.25,000020,-50,-2.51,-1.12,20130510,7120,5,0.14,10,-8470,5,0.45,9350,5,80,7090,6.88
569,116934,839,8.43,7360,0,-220,0.82,200269,7080,2,41.20,000020,60,-3.01,-1.78,20130509,7360,5,0.82,60,8430,5,0.42,-10190,2,130,7170,-43.55
570,207145,1516,8.47,7420,80,20,0.42,203900,7220,2,104.58,000020,30,0.28,1.39,20130508,7230,2,3.06,220,2620,2,0.74,7300,2,100,7300,-11.99
571,235360,1680,8.44,7210,0,-70,0.42,201107,7050,2,88.44,000020,30,-0.98,1.12,20130507,7150,2,1.26,90,47140,5,0.84,1360,2,80,7200,35.22
572,174055,1240,8.44,7230,0,-120,-0.14,198872,7050,2,93.66,000020,-10,-1.67,-0.70,20130506,7160,5,0.84,60,27680,5,0.62,-19210,5,50,7120,-51.11
573,355990,2465,8.51,7180,-4610,-70,0.00,200269,6630,2,183.44,000020,0,-1.04,7.01,20130503,6700,2,7.16,480,-12180,5,1.27,16850,3,470,7170,189.18
574,123102,824,8.45,6820,0,-180,0.74,187141,6570,2,63.64,000020,50,-2.67,-0.74,20130502,6800,5,1.04,70,380,5,0.44,-380,2,50,6700,-51.70
575,254863,1729,8.45,6870,0,-30,-0.45,188537,6650,2,125.79,000020,-30,-0.45,1.05,20130430,6650,2,2.84,190,8420,5,0.91,3580,5,70,6750,36.84
576,186255,1238,8.44,6750,-10,-120,0.00,186582,6580,2,81.43,000020,0,-1.79,-0.30,20130429,6700,5,0.75,50,4270,5,0.67,-1260,3,20,6680,-44.36
577,334769,2238,8.44,6780,-2540,-50,-0.15,187141,6500,2,124.00,000020,-10,-0.76,2.29,20130426,6540,2,3.51,230,10810,5,1.20,-1270,5,150,6700,27.16
578,263273,1706,8.44,6560,-1,-60,-0.63,182951,6270,2,163.72,000020,-40,-0.95,3.48,20130425,6290,2,3.63,230,-459,5,0.94,8460,5,220,6550,142.51
579,108562,691,8.41,6430,0,-30,0.16,176806,6280,2,96.97,000020,10,-0.48,0.32,20130424,6320,2,1.90,120,8000,5,0.39,-8000,2,20,6330,48.54
580,73084,456,8.44,6330,0,-70,-0.48,176248,6150,2,94.49,000020,-30,-1.13,1.45,20130423,6190,2,1.77,110,-12900,5,0.26,12900,5,90,6310,12.01
581,65250,399,8.40,6250,0,-170,0.00,173734,6000,2,75.86,000020,0,-2.76,0.81,20130422,6170,2,1.30,80,-18590,5,0.23,4180,3,50,6220,-50.95
582,133031,827,8.38,6340,0,-190,-0.63,172337,6150,3,40.77,000020,-40,-3.00,-2.68,20130419,6300,5,0.00,0,-3410,5,0.48,3410,5,170,6170,6.56
583,124840,791,8.37,6400,0,-70,-0.16,177086,6280,2,36.21,000020,-10,-1.10,-0.16,20130418,6340,5,0.79,50,15600,5,0.45,-5600,5,10,6340,-12.21
584,142197,897,8.39,6480,0,-130,0.00,177365,6240,2,56.89,000020,0,-2.04,-0.31,20130417,6370,5,1.73,110,1230,5,0.51,6770,3,20,6350,-50.67
585,288238,1849,8.37,6530,0,-80,-1.27,177923,6200,2,162.19,000020,-80,-1.27,1.43,20130416,6200,2,3.98,250,-8060,5,1.03,16110,5,90,6370,80.17
586,159978,1008,8.31,6390,9530,10,0.33,175410,6150,2,128.10,000020,20,0.16,2.28,20130415,6160,2,4.07,250,740,2,0.57,3730,2,140,6280,4.76
587,152712,948,8.29,6380,0,-50,0.49,171499,6060,2,130.73,000020,30,-0.82,0.49,20130412,6140,2,4.42,270,-5410,5,0.55,3270,2,30,6140,251.39
588,43460,263,8.28,6140,0,-40,0.50,170661,5990,2,139.00,000020,30,-0.66,1.33,20130411,6060,2,1.82,110,-8830,5,0.16,-1940,2,80,6110,69.16
589,25691,154,8.29,6040,0,-60,0.17,168427,5950,2,90.79,000020,10,-1.00,0.33,20130410,6020,2,0.50,30,-3410,5,0.09,3410,2,20,6030,-81.99
590,142641,838,8.28,6030,0,-240,0.00,167868,5770,2,33.36,000020,0,-3.99,0.00,20130409,6010,3,0.33,20,2190,5,0.51,-2890,3,0,6010,274.21
591,38118,230,8.29,6100,-9,-50,0.00,167868,5990,2,45.43,000020,0,-0.83,-0.50,20130408,6040,5,0.99,60,5519,5,0.14,-5510,3,30,6010,-26.58
592,51920,315,8.31,6170,0,-140,0.00,168706,6000,2,93.33,000020,0,-2.28,-1.63,20130405,6140,5,0.49,30,8210,5,0.19,-8310,3,100,6040,-1.93
593,52942,320,8.34,6170,-6600,-200,-1.62,171499,5980,5,81.69,000020,-100,-3.24,-0.65,20130404,6080,5,-0.16,-10,-6370,5,0.19,-120,5,40,6140,-3.99
594,55140,339,8.34,6210,-3380,-20,0.16,172616,6090,2,128.26,000020,10,-0.33,1.15,20130403,6120,2,1.64,100,490,5,0.20,-3410,2,70,6180,-16.58
595,66100,402,8.35,6130,-7500,-30,0.33,170661,6030,2,93.64,000020,20,-0.50,0.83,20130402,6080,2,1.16,70,-1640,5,0.24,9140,2,50,6110,83.51
596,36020,217,8.32,6150,0,-150,0.65,169265,5960,2,16.30,000020,40,-2.45,-0.82,20130401,6150,5,0.65,40,1150,5,0.13,-1150,2,50,6060,6.06
597,33961,207,8.32,6130,0,0,0.83,170661,6050,2,356.05,000020,50,0.00,0.99,20130329,6100,2,1.32,80,-280,3,0.12,280,2,60,6110,11.26
598,30525,184,8.32,6100,0,-80,0.00,168985,5940,2,134.69,000020,0,-1.33,0.50,20130328,6020,2,1.33,80,1230,5,0.11,-1230,3,30,6050,-5.87
599,32427,194,8.33,6030,0,-30,-0.51,168147,5910,2,191.47,000020,-30,-0.51,1.35,20130327,5910,2,1.52,90,437,5,0.12,-437,5,80,6020,-86.21
600,235070,1406,8.33,6170,0,-250,0.00,165913,5880,2,23.52,000020,0,-4.08,-3.10,20130326,6130,5,0.65,40,34150,5,0.84,-25930,3,190,5940,37.77
601,170620,1034,8.42,6140,-13505,-110,0.33,171220,5970,2,137.75,000020,20,-1.81,0.82,20130325,6100,2,0.99,60,-22515,5,0.61,38170,2,50,6130,-15.80
602,202629,1246,8.28,6420,30,-330,0.47,169823,6040,2,51.10,000020,30,-5.18,-4.55,20130322,6400,5,0.78,50,15390,5,0.73,-3680,2,290,6080,166.17
603,76127,488,8.30,6530,10,-130,0.16,177923,6310,2,91.26,000020,10,-2.02,-1.09,20130321,6450,5,1.40,90,5190,5,0.27,-5200,2,70,6370,24.18
604,61306,392,8.31,6470,0,-30,-0.47,179879,6330,2,97.68,000020,-30,-0.47,1.26,20130320,6330,2,1.73,110,-2350,5,0.22,2350,5,80,6440,-21.54
605,78138,497,8.31,6400,0,-70,0.00,177644,6250,2,75.40,000020,0,-1.11,0.63,20130319,6320,2,1.27,80,-3100,5,0.28,12500,3,40,6360,-19.76
606,97380,625,8.26,6550,-10,-130,0.00,176527,6320,2,43.27,000020,0,-2.02,-2.02,20130318,6450,5,1.55,100,-9630,5,0.35,4570,3,130,6320,50.30
607,64790,417,8.25,6500,-90,-40,0.00,180158,6380,2,136.60,000020,0,-0.62,0.47,20130315,6420,2,1.25,80,-1310,5,0.23,1400,3,30,6450,-23.13
608,84285,543,8.24,6510,-10,-70,0.00,179320,6380,2,152.37,000020,0,-1.09,-0.47,20130314,6450,5,0.93,60,-18580,5,0.30,19060,3,30,6420,-37.43
609,134715,865,8.17,6490,5310,-50,0.00,180158,6250,2,309.63,000020,0,-0.79,2.38,20130313,6300,2,3.02,190,-11260,5,0.48,6050,3,150,6450,-25.72
610,181368,1137,8.15,6340,-40,-20,0.00,175968,6060,2,125.64,000020,0,-0.33,3.62,20130312,6080,2,4.28,260,3280,5,0.65,-3590,3,220,6300,445.78
611,33231,201,8.16,6080,-40,-80,-0.33,169823,5970,2,105.74,000020,-20,-1.32,0.50,20130311,6030,2,0.50,30,-8550,5,0.12,7590,5,30,6080,-22.19
612,42706,258,8.14,6080,-790,-50,0.17,168985,5950,2,132.14,000020,10,-0.83,0.83,20130308,6010,2,1.33,80,-13270,5,0.15,14090,2,50,6050,-1.01
613,43141,259,8.09,6090,0,-100,0.17,167589,5950,2,24.93,000020,10,-1.65,-0.83,20130307,6060,5,0.66,40,-2030,5,0.15,-220,2,50,6000,4.54
614,41266,249,8.09,6090,-5,-50,0.00,168985,5990,2,73.22,000020,0,-0.83,0.17,20130306,6040,2,0.83,50,-8825,5,0.15,6350,3,10,6050,66.13
615,24840,149,8.06,6050,-380,-60,-0.17,168706,5980,2,82.48,000020,-10,-0.99,0.00,20130305,6030,3,0.17,10,-6480,5,0.09,2620,5,0,6040,-35.11
616,38280,231,8.05,6100,-240,-40,0.00,168706,5990,2,111.56,000020,0,-0.66,0.17,20130304,6030,2,1.16,70,-17790,5,0.14,9680,3,10,6040,1.10
617,37863,228,8.02,6120,0,-70,1.32,168427,5970,2,38.11,000020,80,-1.16,-0.17,20130228,6120,5,1.32,80,-5480,5,0.14,3450,2,10,6030,8.93
618,34758,207,8.01,6080,-150,-40,0.00,168706,5910,2,84.12,000020,0,-0.67,1.51,20130227,5950,2,2.18,130,-6300,5,0.12,2890,3,90,6040,84.69
619,18820,112,8.00,5970,0,-80,-1.36,166192,5820,2,132.00,000020,-80,-1.36,0.85,20130226,5820,2,1.19,70,-2050,5,0.07,2060,5,50,5950,-87.39
620,149220,879,7.99,6050,1480,-340,-1.14,164796,5780,5,42.69,000020,-70,-5.56,-3.59,20130225,6050,5,-1.14,-70,3590,5,0.53,9870,5,220,5900,311.03
621,36304,221,7.95,6150,-331,-80,-1.31,170941,6020,2,98.12,000020,-80,-1.31,0.33,20130222,6020,2,0.82,50,-10749,5,0.13,5580,5,20,6120,2.12
622,35552,215,7.93,6110,-10,-120,-1.31,170382,6000,5,149.22,000020,-80,-1.96,-0.33,20130221,6040,5,-0.16,-10,-17340,5,0.13,12500,5,20,6100,54.98
623,22940,140,7.89,6150,0,-20,0.00,170941,6070,2,59.02,000020,0,-0.33,0.49,20130220,6090,2,0.99,60,-1690,5,0.08,1690,3,30,6120,-22.03
624,29420,178,7.88,6120,0,-40,0.00,170103,6000,2,229.37,000020,0,-0.66,0.83,20130219,6040,2,1.32,80,-12180,5,0.11,6180,3,50,6090,35.95
625,21640,130,7.86,6050,0,-70,-0.17,168706,5960,2,100.09,000020,-10,-1.16,0.17,20130218,6020,2,0.33,20,-7750,5,0.08,750,5,10,6040,11.11
626,19477,117,7.86,6030,-5,0,0.00,168427,5960,2,175.81,000020,0,0.00,1.17,20130215,5960,2,1.17,70,-1535,3,0.07,1540,3,70,6030,41.14
627,13800,82,7.85,5990,0,-50,0.00,166472,5900,2,40.24,000020,0,-0.84,0.17,20130214,5950,2,0.67,40,-3750,5,0.05,2000,3,10,5960,-49.76
628,27470,163,7.85,6010,0,-70,-1.18,166192,5850,2,71.87,000020,-70,-1.18,0.51,20130213,5850,2,1.52,90,3910,5,0.10,-6910,5,30,5950,71.04
629,16061,94,7.87,5940,0,-110,0.00,165354,5810,2,17.94,000020,0,-1.86,0.00,20130212,5920,3,0.34,20,350,5,0.06,-350,3,0,5920,-40.06
630,26793,158,7.87,5940,0,-60,-0.68,165354,5780,2,108.70,000020,-40,-1.03,1.37,20130208,5800,2,1.71,100,9630,5,0.10,-9480,5,80,5920,11.11
631,24115,140,7.91,5860,0,0,1.22,163120,5750,2,155.66,000020,70,0.00,1.57,20130207,5820,2,1.91,110,-8940,3,0.09,3940,2,90,5840,-42.23
